design_id,temperature_K,flame_temperature_K,ignition_temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_count,ignition_delay_s_median,ignition_delay_s_p05,ignition_delay_s_p95,ignition_delay_s_worst,ignition_delay_s_absolute_range,ignition_delay_s_relative_range,idt_shortening_ratio_median,idt_shortening_ratio_p05,idt_shortening_ratio_p95,idt_shortening_ratio_worst,idt_shortening_ratio_absolute_range,idt_shortening_ratio_relative_range,EI_g_per_MJ_NOx_NO2eq_median,EI_g_per_MJ_NOx_NO2eq_p05,EI_g_per_MJ_NOx_NO2eq_p95,EI_g_per_MJ_NOx_NO2eq_worst,EI_g_per_MJ_NOx_NO2eq_absolute_range,EI_g_per_MJ_NOx_NO2eq_relative_range,EI_g_per_MJ_N2O_median,EI_g_per_MJ_N2O_p05,EI_g_per_MJ_N2O_p95,EI_g_per_MJ_N2O_worst,EI_g_per_MJ_N2O_absolute_range,EI_g_per_MJ_N2O_relative_range,EI_g_per_MJ_NH3_slip_median,EI_g_per_MJ_NH3_slip_p05,EI_g_per_MJ_NH3_slip_p95,EI_g_per_MJ_NH3_slip_worst,EI_g_per_MJ_NH3_slip_absolute_range,EI_g_per_MJ_NH3_slip_relative_range,lbv_conservative_m_per_s_median,lbv_conservative_m_per_s_p05,lbv_conservative_m_per_s_p95,lbv_conservative_m_per_s_worst,lbv_conservative_m_per_s_absolute_range,lbv_conservative_m_per_s_relative_range,lbv_enhancement_ratio_median,lbv_enhancement_ratio_p05,lbv_enhancement_ratio_p95,lbv_enhancement_ratio_worst,lbv_enhancement_ratio_absolute_range,lbv_enhancement_ratio_relative_range,complete_mechanism_set,support_tier,reactivity_improved,screening_pareto,exploratory_extrapolative_pareto,requires_direct_flame_confirmation,idt_shortening_orders,lbv_model_range_percent,idt_model_range_percent
screen_0023,600.0,300.0,1200.0,5,0.8,0.5,False,False,False,8,4.408187806454591e-05,3.5375984994668985e-05,8.310276660563563e-05,8.582511966605078e-05,5.242812252490211e-05,0.6108715342186785,0.0013474625494459,0.0006635072825654,0.0025179802854184,0.0027979733752081,0.0022054671690241,0.7882373680057182,6.2031807340787255,5.531941642889778,8.828084703174873,9.07170715477774,3.660056695976138,0.4034584266808612,0.0003618920315942,0.0003088196876395,0.000422314774818,0.0004479077630115,0.0001432890025585,0.3199073880640042,4.073100302586773e-07,2.979610763223769e-07,5.223350993902898e-07,5.49009029473991e-07,2.8407093183247024e-07,0.5174248811620464,0.1594518748714752,0.1362082551450661,0.1750310169718153,0.1311424923065542,0.0471116622412317,0.2642948904094245,6.280303201540451,5.317988733771748,7.352920741239757,5.250197638408865,2.4426751575590844,0.3175244440333601,True,extrapolative,True,False,True,False,2.553156422458637,26.42948904094245,61.087153421867846
screen_0024,600.0,300.0,1200.0,5,0.8,0.7,False,False,False,8,2.3877636779560517e-05,1.9218080920895488e-05,2.985110018125153e-05,2.989902665536835e-05,1.14342496398745e-05,0.3824288252481118,0.0006093519533337,0.0003365379202256,0.0013532650697921,0.0015854826291814,0.0012578934470988,0.793382042758972,6.037915525796397,5.320272657336322,8.266888780407346,8.469597226705039,3.328905913323161,0.3930418205516271,0.0003840662623019,0.0003241823758652,0.0004381957381697,0.00045977105126,0.000139076551775,0.3024908840910306,5.383273946394867e-07,4.005422679724848e-07,6.865507465033557e-07,7.195568938555542e-07,3.6365185666979756e-07,0.5053830486165809,0.2847125811367933,0.2401939736435742,0.3039676316094553,0.2373515245124326,0.0698653222693279,0.2274137079434273,10.83100397433444,9.639770057419383,13.007023190210584,9.50220170099389,4.049944387090898,0.2988415532689437,True,extrapolative,True,False,True,False,2.7998385118153792,22.74137079434273,38.24288252481118
screen_0025,600.0,300.0,1200.0,5,0.9,0.0,True,False,False,8,0.0405960496358482,0.0204445690509759,0.0727407807212317,0.0807394842969733,0.0657755030249007,0.8146634028893164,1.0,1.0,1.0,1.0,0.0,0.0,4.596319121736311,3.86928304541949,6.798123457689311,6.939455184434122,3.2323569589326664,0.4657940534270125,0.0002464968085553,0.0002047294171982,0.0002832313271329,0.0002988163276296,9.612001204730004e-05,0.3216692100119987,9.615238857538572e-07,6.832421027262082e-07,1.369676127779683e-06,1.4297459601429227e-06,8.341790065503298e-07,0.5834456118812479,0.0356354619820573,0.0327223255498798,0.0394769472987751,0.0320068637375547,0.0077372170424165,0.1946759590503777,1.0,1.0,1.0,1.0,0.0,0.0,True,extrapolative,False,False,False,False,-0.0,19.467595905037772,81.46634028893163
screen_0026,600.0,300.0,1200.0,5,0.9,0.05,True,False,False,8,0.0035924602283175,0.0014917684520905,0.0086957168135826,0.0094057881645596,0.0081817783377403,0.8698663200356468,0.0912167640378853,0.0669887615974111,0.1236096029015119,0.1274402632131632,0.0662751878719806,0.5200490504411884,4.716139107599137,3.9958609177040154,6.975108488425716,7.10250224866182,3.299980853972892,0.464622289221329,0.0002513374698952,0.0002084180968699,0.0002902880025207,0.0003071353165118,0.0001009681017953,0.3287414255775462,1.0560738800198244e-06,7.500555362917088e-07,1.5152619341391134e-06,1.5798604807357111e-06,9.2541131446229e-07,0.585755087709608,0.0406502626112435,0.0377038712585219,0.0452182341915206,0.0367569265242794,0.0087984409143766,0.1931373054168533,1.1475566301823703,1.123533592533677,1.1664313314767274,1.1219816565029084,0.0466787621754256,0.0399421092982816,True,extrapolative,True,False,False,False,0.8946933402208429,19.31373054168533,86.98663200356468
screen_0027,600.0,300.0,1200.0,5,0.9,0.1,True,False,False,8,0.0009528089165208,0.0005833283509768,0.0029111847702364,0.0032138938492679,0.0027350691937593,0.8510141660037488,0.0306355356822894,0.018249464780332,0.040308948659353,0.0405799143068079,0.0237661778646193,0.5856635793987435,4.827019656122989,4.103277316477188,7.129709091116211,7.244454244039971,3.358411325632149,0.4635837583479973,0.0002561253674122,0.0002121009746672,0.0002971746414013,0.0003151558673523,0.0001055112235982,0.3347906053110325,1.1569235843603552e-06,8.217924327304577e-07,1.6704887409728196e-06,1.739833360793066e-06,1.0221591883834405e-06,0.587504074480737,0.0472158588623393,0.0438140796028656,0.0526777475046552,0.043021469029581,0.0107650143434138,0.2001434871426957,1.3393678957209003,1.2771803572111853,1.3746806993308605,1.273615230568356,0.1062031687138538,0.076968946615802,True,extrapolative,True,False,False,False,1.3916888744076448,20.01434871426957,85.10141660037488
screen_0028,600.0,300.0,1200.0,5,0.9,0.2,True,False,False,8,0.000269583276561,0.0001896310921937,0.0008295949783,0.0009370552883532,0.0007628708668683,0.8141151075610328,0.0090561389867597,0.0043985168138171,0.0116282287620017,0.0116402458889722,0.0076309819797589,0.65556879575786,5.018893802666158,4.262190222038651,7.367199731617667,7.460082559257909,3.4454278834799936,0.4618484924411784,0.0002642568613331,0.0002193932706727,0.0003102252640128,0.0003299975173549,0.0001134164561511,0.3436888163895634,1.3771741456753464e-06,9.802495862750052e-07,2.007807907899001e-06,2.087180744906315e-06,1.2299723809876995e-06,0.5892984515066079,0.0669267642820713,0.0620331389216171,0.0753085009536157,0.0615235565640382,0.0163995195228969,0.2104578046251759,1.9289941891665323,1.7288426366607277,1.9880468398963524,1.7206201602079572,0.278389393322443,0.1392636632630327,True,extrapolative,True,False,False,False,1.9340378455369998,21.04578046251759,81.41151075610328
screen_0029,600.0,300.0,1200.0,5,0.9,0.3,True,False,False,8,0.0001240338658042,9.497004361676257e-05,0.0003519951415912,0.0003907842873515,0.0002967833099154,0.7594555859113177,0.0045350083036474,0.0019396593945023,0.005777202889346,0.0062818160305683,0.0045047026772569,0.7171019742278868,5.181551009413088,4.36499363614845,7.499083929173184,7.574177530007098,3.487302497179222,0.4604199575945183,0.0002725294043216,0.0002264832412915,0.0003219276247729,0.0003427023825469,0.0001192791519571,0.3480546329171675,1.6202368157032237e-06,1.1582916952766306e-06,2.3739779596653163e-06,2.463834009836292e-06,1.4502948130807318e-06,0.5886333280938417,0.1002754060291292,0.0923452341080608,0.1133787690945037,0.0885367580655879,0.0292139629467262,0.2481000769725319,2.8990386265086245,2.5044129481213657,3.0842977456849594,2.501457229249596,0.6170676260932924,0.1978716395465267,True,extrapolative,True,False,False,False,2.201914786511049,24.81000769725319,75.94555859113177
screen_0030,600.0,300.0,1200.0,5,0.9,0.4,True,True,False,8,6.946395757352657e-05,5.555868986863985e-05,0.000169203162541,0.0001817639636539,0.000128247529026,0.7055718110895156,0.0023252292249896,0.0010768606795003,0.0036156387152433,0.0039662873484331,0.0029834928032472,0.7522129742883754,5.285373684607705,4.403217819412364,7.5095080207265585,7.570632005688661,3.475158488009761,0.4590314897618173,0.0002809145640584,0.0002332310273523,0.0003317804759962,0.0003525919967181,0.0001225142410431,0.3474674473143276,1.8811848747783969e-06,1.3539313501718122e-06,2.7540689296477603e-06,2.85445691930944e-06,1.6700213862632343e-06,0.5850574850039256,0.1433681978261691,0.1261885663159739,0.1594895748213652,0.1208243819134363,0.0448701436295611,0.2708003990024245,4.0356243154496205,3.4399369351719398,4.492649735363149,3.4252143560726607,1.197734525237104,0.2590845272115066,True,proxy_supported,True,True,False,True,2.4016158253505204,27.080039900242447,70.55718110895157
screen_0031,600.0,300.0,1200.0,5,0.9,0.5,True,False,False,8,4.395588403157936e-05,3.565548677036291e-05,8.666930421616076e-05,8.979554055635574e-05,5.5939736989691714e-05,0.6229678739400638,0.0013690079439823,0.0006845578312004,0.0024559619751427,0.0027362820614206,0.0021145422295426,0.7727793341761028,5.306072448895884,4.366343086486601,7.377042638066227,7.428207742171383,3.3965775712522674,0.4572539822720943,0.0002893706668695,0.0002394855557608,0.0003392458625022,0.0003589696458111,0.0001225286508539,0.3413342946505791,2.150780793433857e-06,1.5625833277598602e-06,3.1231872060194296e-06,3.233630256494887e-06,1.8683392332892076e-06,0.5777838172860261,0.209860989278117,0.1834650724964971,0.2378433138821991,0.1763960637296427,0.0662490857640555,0.2730286836653871,5.908095508236549,5.079327615333418,6.827709338049211,5.000599384603933,2.151792085308302,0.3008493165342229,True,extrapolative,True,False,True,False,2.5628391367016827,27.302868366538707,62.29678739400638
screen_0032,600.0,300.0,1200.0,5,0.9,0.7,False,False,False,8,2.388839679191213e-05,1.9384391924805275e-05,3.07022238410139e-05,3.0770339695023844e-05,1.20850519155547e-05,0.3927500325096861,0.0006163015025574,0.0003564303228657,0.0013344228046515,0.0015668190055942,0.0012236758378438,0.780993741762653,5.00366547557835,4.004635339559724,6.549550585620573,6.59531100876697,2.9602720243845737,0.4488449476377328,0.0003062792918932,0.0002499630743584,0.0003446913973921,0.0003583937025743,0.0001105139713889,0.3083591329735736,2.626984699216418e-06,1.9766161701385727e-06,3.6553971427101967e-06,3.7808789763412633e-06,2.062533673096736e-06,0.545516977931052,0.4105962556957869,0.3607200031606001,0.4535940166889101,0.3556346212405897,0.1013723318744015,0.2218179202382823,11.26617365454436,10.227612689437304,13.288310147830463,10.081779777383405,3.8919637874555058,0.2785197659737055,True,extrapolative,True,False,True,False,2.8049811690780744,22.18179202382823,39.27500325096861
screen_0033,600.0,300.0,1200.0,5,1.0,0.0,True,False,False,8,0.0409177466673743,0.020663163010543,0.070682846837076,0.0775949864147809,0.0624534432628861,0.8048644139074105,1.0,1.0,1.0,1.0,0.0,0.0,2.258167185794723,1.7443748435814217,3.3011606028273794,3.3583645163123923,1.742741564657213,0.518925672359952,9.632310959883476e-05,7.704397312126593e-05,0.000132927505726,0.0001352728367044,5.976404587469111e-05,0.4418037451619965,1.3987368697094131e-05,9.67282792787627e-06,2.7311759805341518e-05,2.766871945082685e-05,1.9280631833477856e-05,0.6968386038878166,0.0422624113617557,0.0395290889450345,0.0458231456451669,0.0388418404670099,0.0071820207181916,0.1560499387326699,1.0,1.0,1.0,1.0,0.0,0.0,True,extrapolative,False,False,False,False,-0.0,15.60499387326699,80.48644139074105
screen_0034,600.0,300.0,1200.0,5,1.0,0.05,True,False,False,8,0.0033782797342944,0.0014608459487492,0.0081783039816471,0.0087673975954477,0.0075694809343132,0.8633669058471245,0.0861995202056738,0.0637505941609708,0.1191502844751448,0.1224677765359183,0.0641181181716387,0.5235509289485112,2.3480011581640223,1.803151736981542,3.3825213187638017,3.440315411336233,1.7774889996987258,0.5166645458848617,0.0001001614999659,8.009123152542618e-05,0.0001384553974634,0.0001407982738199,6.238313358551447e-05,0.4430674602254777,1.4696836845535393e-05,1.0237368477859834e-05,2.8225731745274564e-05,2.8570964088977656e-05,1.974846303035453e-05,0.6912074429428602,0.0510841493834972,0.0473733657611145,0.0553839968961591,0.0470237490240941,0.0091578021467786,0.163003725527722,1.2066369903872054,1.1800551183235055,1.224657844791354,1.1768698531341055,0.0499165202198288,0.040688844695398,True,extrapolative,True,False,False,False,0.9119781669204704,16.3003725527722,86.33669058471244
screen_0035,600.0,300.0,1200.0,5,1.0,0.1,True,False,False,8,0.0009095711504873,0.0005699381177949,0.0028057694285777,0.0030729347149186,0.0026067067505129,0.8482792484518988,0.0292693323528376,0.017776750052067,0.0398131903058505,0.0399267828172753,0.0234895600048119,0.5883158708857607,2.4302317986212403,1.8535395353687856,3.447669577891652,3.5049854434838457,1.8031691079584733,0.51445837280459,0.0001040622184002,8.315220113143816e-05,0.0001435326928868,0.0001459016315285,6.452991892717584e-05,0.4422837376878185,1.5368887143057992e-05,1.0772933183404183e-05,2.8953113487478704e-05,2.927008204621133e-05,2.0036472666891957e-05,0.6845376324965048,0.059110793191782,0.0544104262045297,0.0642397736524618,0.054323400944338,0.0117193350125029,0.1774507800549256,1.3931250497420984,1.332199382691324,1.4328136119795276,1.331279460489669,0.1036878424726532,0.0722579826443444,True,extrapolative,True,False,False,False,1.398735682567857,17.74507800549256,84.82792484518988
screen_0036,600.0,300.0,1200.0,5,1.0,0.2,True,False,False,8,0.0002649456491222,0.0001859728694001,0.0008273786360742,0.0009303846356855,0.0007600859904318,0.8169588805298517,0.0087457964879791,0.0044095342675016,0.0117301633209682,0.0119902673957846,0.0079349580738193,0.6617832456855001,2.5688916162712268,1.9271995542308435,3.5279782785428235,3.581501808242869,1.8282511996215496,0.5104705504863373,0.0001119899898425,8.925259073667166e-05,0.0001521215806189,0.0001546093749257,6.722943621590684e-05,0.4348341505695564,1.6571459188715027e-05,1.1732671762470647e-05,2.98247193852738e-05,3.004238404716992e-05,2.007263703295682e-05,0.668143946280712,0.0841300418662967,0.0767261932784778,0.0930323337223571,0.0747231864050494,0.0224085493935087,0.2307026556179526,1.9966727911751203,1.8315447514462533,2.0966936293915523,1.8312079426932757,0.2792567879319292,0.132320044907456,True,extrapolative,True,False,False,False,1.9211711315617992,23.07026556179526,81.69588805298517
screen_0037,600.0,300.0,1200.0,5,1.0,0.3,True,True,False,8,0.0001233662691598,9.401828713205006e-05,0.0003596184759448,0.0003988149612868,0.0003063676072054,0.7681948696632476,0.0044127845649878,0.0019722602935817,0.0057674984776275,0.0061055437450419,0.0042778495371712,0.7006500511351029,2.664516974093857,1.963305272694143,3.540629235245913,3.5871805859680026,1.81887565097751,0.5070488110056175,0.0001199905262666,9.524518422668232e-05,0.0001584734137855,0.0001611421033627,6.770683851782579e-05,0.4201685165138417,1.7546559018246886e-05,1.245580788288979e-05,2.991943248272108e-05,2.999586431966669e-05,1.9426551339894e-05,0.6476409925336623,0.1155297855552608,0.1046914313996651,0.1306485483591185,0.1005302904464985,0.03629900546087,0.2652867956394654,2.7609348410106365,2.467080781294827,2.9765921767173853,2.463651179822412,0.5148710737692568,0.1728612479387711,True,proxy_supported,True,False,False,False,2.2142756527746803,26.52867956394654,76.81948696632476
screen_0038,600.0,300.0,1200.0,5,1.0,0.4,True,True,False,8,6.965195416957666e-05,5.578447396554171e-05,0.000176101697112,0.0001895871312238,0.0001353877237924,0.7141187427569239,0.0024088742837305,0.0011048800939794,0.0035270276261663,0.0038786118672606,0.0028566982889187,0.736525949665685,2.700036169076066,1.9620944320651008,3.4858327769953226,3.522871348304146,1.7748536443804714,0.5038088164175674,0.0001279623304285,0.0001010764769919,0.0001626670464184,0.0001655485549215,6.608197612460085e-05,0.3991697550965375,1.8257105014563812e-05,1.280634281274281e-05,2.9357908062270292e-05,2.9444380022747284e-05,1.8431315177044094e-05,0.6259705642572527,0.1663780235058098,0.1479576904853439,0.1888659503516239,0.1411063299665608,0.0554959507698993,0.2822752135021777,3.9277304329020906,3.490953718450944,4.415261663904792,3.458030159452667,1.0345087506213142,0.2302726300937654,True,proxy_supported,True,False,False,False,2.4113236780799596,28.22752135021777,71.41187427569238
screen_0039,600.0,300.0,1200.0,5,1.0,0.5,True,True,False,8,4.4303401642124994e-05,3.612874721567797e-05,9.06115051860967e-05,9.416419908589197e-05,5.968683781124543e-05,0.6338591353259642,0.0013983372430185,0.0007057973248379,0.0024092528566375,0.0026911021943006,0.0020410418836491,0.7584408678242689,2.6986928782821336,1.925373039503656,3.365109682039068,3.39064353126623,1.6954672021751551,0.5000428934922528,0.0001358235628794,0.0001067413066882,0.000165017883279,0.0001681122902923,6.267827274990002e-05,0.3728357554401295,1.8564773866757968e-05,1.2946582927358284e-05,2.8216910686590685e-05,2.8468086243107862e-05,1.7179091593162758e-05,0.6034508764115405,0.2362680425443928,0.2074623796542646,0.271510654314918,0.199411232832856,0.0790509487304352,0.2838839668878622,5.548965887744501,4.966858726773801,6.445196652564842,4.886882519253866,1.770903827379441,0.2659898854031186,True,proxy_supported,True,True,False,True,2.5700698096393992,28.388396688786223,63.38591353259642
screen_0040,600.0,300.0,1200.0,5,1.0,0.7,False,False,False,8,2.4022524978631013e-05,1.9640188979837182e-05,3.166714351357934e-05,3.175696306607467e-05,1.2768882704228522e-05,0.4020813538643834,0.0006260119712545,0.000375952445554,0.0013208991982644,0.0015542172148387,0.0011962026521705,0.769649596433431,2.5368197828642587,1.7554890358201063,2.934148805347736,2.9351245193642868,1.4289536315694256,0.4868459999369703,0.0001509851586836,0.0001177645210143,0.0001660940793007,0.0001694542936818,5.22720542248e-05,0.3084728813243061,1.7895283262937416e-05,1.2604661080579238e-05,2.432397326384379e-05,2.483913056231373e-05,1.3529768802183552e-05,0.544695748035203,0.4444534998192792,0.391651334358246,0.5039530013397605,0.3844373772019612,0.1239934968013043,0.2438748375467615,10.257349743920395,9.575578568045673,12.160742300919631,9.421236064323276,3.3391518613854263,0.2616810618004759,True,extrapolative,True,False,True,False,2.8084882850116415,24.38748375467615,40.208135386438336
screen_0041,600.0,300.0,1200.0,5,1.1,0.0,True,False,False,8,0.0413347756664055,0.0209096234961748,0.0689859857187328,0.0750403272773066,0.05970242744178,0.7956045716745558,1.0,1.0,1.0,1.0,0.0,0.0,0.574603447828135,0.4406873645659829,0.938049614962137,0.9937527220197656,0.5813852839475895,0.585040192660751,2.512112890514506e-05,1.6791583860052034e-05,5.342681382909297e-05,5.849605609544043e-05,4.285337127302589e-05,0.7325856499301013,0.0002366147314941,0.0001638939502563,0.0003975912883519,0.0004154539001086,0.0002721793189852,0.6551372340325897,0.0508839434848164,0.0463397219086415,0.0555901711671708,0.046081328759513,0.0101108838276711,0.1799338976372166,1.0,1.0,1.0,1.0,0.0,0.0,True,extrapolative,False,False,False,False,-0.0,17.99338976372166,79.56045716745558
screen_0042,600.0,300.0,1200.0,5,1.1,0.05,True,False,False,8,0.0032278954709122,0.0014420068823686,0.0077823407290539,0.0082769352756016,0.00709538548498,0.8572479122671863,0.0824582706044092,0.0612611570444273,0.1158703464296116,0.1188698557515651,0.0627825361127256,0.5281619609595515,0.6388012156088516,0.4743301229203604,1.0003570619127489,1.0451715270659474,0.6078210993765227,0.5815515287551178,2.788974531611437e-05,1.862295641422736e-05,5.635544788734437e-05,6.157201616226754e-05,4.426688651342556e-05,0.718944892055575,0.0002331261754962,0.0001616560976289,0.0003849117819105,0.0003982069441404,0.0002575211513548,0.6467018095596119,0.060674413561714,0.0549779988096957,0.0675236789573495,0.0541414536355274,0.014615341220517,0.2125657726064327,1.2044380086184496,1.1779846030790069,1.2250477916191969,1.174910860710597,0.0509164771432033,0.0415364183608017,True,extrapolative,True,False,False,False,0.924928264309422,21.25657726064327,85.72479122671864
screen_0043,600.0,300.0,1200.0,5,1.1,0.1,True,False,False,8,0.0008823387906378,0.0005616573050079,0.0027272024234999,0.0029654748623312,0.0025074669428719,0.8455532618815546,0.0281602433117279,0.0174805284777685,0.0395501137662356,0.0395671818501035,0.0233498501819733,0.5901317478316246,0.7004801063087926,0.5054808640403504,1.054906187452436,1.0893380469547782,0.6294185696167561,0.5777991243180045,3.052177998043399e-05,2.047843273214219e-05,5.875421790936356e-05,6.401484700959923e-05,4.503507788935809e-05,0.7035098886138856,0.0002285337922052,0.0001586090007462,0.0003702867340644,0.0003796959433269,0.0002422837755563,0.6380994577753634,0.0721948794789193,0.0654036657029077,0.0820802979123516,0.0637787317755686,0.0201406923694306,0.2400003643331815,1.4484544180143746,1.3892282276908534,1.4976333147162402,1.3840471508192385,0.1158467264804088,0.0772366153590645,True,extrapolative,True,False,False,False,1.4026648810085294,24.00003643331815,84.55532618815546
screen_0044,600.0,300.0,1200.0,5,1.1,0.2,True,False,False,8,0.0002627486430381,0.0001839589184679,0.0008277283280522,0.0009267529872601,0.0007588680836279,0.8188461154805192,0.0085082037851707,0.0044389131404028,0.0119300414084092,0.0123500659030356,0.0082373140364181,0.6669854315832734,0.8115049974492523,0.55943864530488,1.1383108566157645,1.1542329876062591,0.6571718229835932,0.5693580325983307,3.5257727788925864e-05,2.4155902730978408e-05,6.191923886995373e-05,6.6951541725044e-05,4.468103209038456e-05,0.6673637520384553,0.0002136469813723,0.0001506300089846,0.0003365938958654,0.0003399309163652,0.0002104750404173,0.6191700439252754,0.0939753207068722,0.0844846767573825,0.1093085894351789,0.081415056239102,0.0317769171007162,0.2807347214039412,1.879813718460028,1.75006935274149,2.0073233137352,1.7410773155202728,0.2732938602756092,0.1356720467207987,True,extrapolative,True,False,False,False,1.9083307248943286,28.073472140394117,81.88461154805192
screen_0045,600.0,300.0,1200.0,5,1.1,0.3,True,True,False,8,0.0001235346446158,9.371978483905163e-05,0.0003674200637144,0.0004068795150557,0.0003152953451651,0.7749108360051516,0.0043190782583041,0.0020085598314311,0.0057789671887385,0.0059711023590324,0.0040920661240326,0.6853116690995273,0.9015543841604948,0.599676320002659,1.186280664947493,1.186304549177568,0.6638743811352145,0.5596154727683209,3.913182808759293e-05,2.7707781806977725e-05,6.301462358814751e-05,6.743892352885448e-05,4.2005957349163406e-05,0.6228740785162548,0.0001937407854268,0.0001406290838823,0.0003001142818855,0.0003011972723472,0.0001812561055029,0.6017853484876852,0.1307141525762424,0.1150467653302586,0.1532010806559011,0.1113023538504365,0.0484222450476489,0.3031608492474316,2.5847990935229217,2.376308387745589,2.8209918231986726,2.355288126153937,0.4871804570197091,0.1713934359393225,True,proxy_supported,True,False,False,False,2.2239454839041493,30.31608492474316,77.49108360051517
screen_0046,600.0,300.0,1200.0,5,1.1,0.4,True,True,False,8,7.02080891817741e-05,5.6290761020787306e-05,0.0001831251141678,0.0001974446978524,0.0001423287491674,0.7208537414048101,0.0024953952223781,0.0011335555125464,0.0034584413156399,0.0038122921642325,0.0027521101297626,0.7219043061765801,0.9662058512690588,0.6238038707949078,1.21133869031175,1.22498944785404,0.6901694887976247,0.5634085175237035,4.237587198222888e-05,3.108128690762444e-05,6.243314449551868e-05,6.601243868645785e-05,3.756134683349782e-05,0.5690040783359722,0.0001731680209028,0.0001289588587995,0.0002639884533087,0.0002682013305873,0.0001589372693183,0.5926043281376102,0.1965570287790325,0.1709378825148686,0.2283144656851951,0.1639322985804939,0.0742439273639226,0.3117184642150181,3.812429963167461,3.553402101103071,4.327454621608196,3.551219243017937,0.8240810020747418,0.1883484460292817,True,proxy_supported,True,True,False,True,2.4188138235500336,31.171846421501808,72.08537414048101
