design_id,temperature_K,flame_temperature_K,ignition_temperature_K,pressure_bar,equivalence_ratio,cracking_ratio,inside_lbv_convex_hull,inside_all_idt_convex_hull,inside_exact_criterion_convex_hull,mechanism_count,ignition_delay_s_median,ignition_delay_s_p05,ignition_delay_s_p95,ignition_delay_s_worst,ignition_delay_s_absolute_range,ignition_delay_s_relative_range,idt_shortening_ratio_median,idt_shortening_ratio_p05,idt_shortening_ratio_p95,idt_shortening_ratio_worst,idt_shortening_ratio_absolute_range,idt_shortening_ratio_relative_range,EI_g_per_MJ_NOx_NO2eq_median,EI_g_per_MJ_NOx_NO2eq_p05,EI_g_per_MJ_NOx_NO2eq_p95,EI_g_per_MJ_NOx_NO2eq_worst,EI_g_per_MJ_NOx_NO2eq_absolute_range,EI_g_per_MJ_NOx_NO2eq_relative_range,EI_g_per_MJ_N2O_median,EI_g_per_MJ_N2O_p05,EI_g_per_MJ_N2O_p95,EI_g_per_MJ_N2O_worst,EI_g_per_MJ_N2O_absolute_range,EI_g_per_MJ_N2O_relative_range,EI_g_per_MJ_NH3_slip_median,EI_g_per_MJ_NH3_slip_p05,EI_g_per_MJ_NH3_slip_p95,EI_g_per_MJ_NH3_slip_worst,EI_g_per_MJ_NH3_slip_absolute_range,EI_g_per_MJ_NH3_slip_relative_range,lbv_conservative_m_per_s_median,lbv_conservative_m_per_s_p05,lbv_conservative_m_per_s_p95,lbv_conservative_m_per_s_worst,lbv_conservative_m_per_s_absolute_range,lbv_conservative_m_per_s_relative_range,lbv_enhancement_ratio_median,lbv_enhancement_ratio_p05,lbv_enhancement_ratio_p95,lbv_enhancement_ratio_worst,lbv_enhancement_ratio_absolute_range,lbv_enhancement_ratio_relative_range,complete_mechanism_set,support_tier,reactivity_improved,screening_pareto,exploratory_extrapolative_pareto,requires_direct_flame_confirmation,idt_shortening_orders,lbv_model_range_percent,idt_model_range_percent
screen_0047,600.0,300.0,1200.0,5,1.1,0.5,True,True,False,8,4.484893695872484e-05,3.67482617952639e-05,9.48146138116022e-05,9.88046784379413e-05,6.35810928874502e-05,0.6435028572800341,0.0014314164307664,0.0007270031684438,0.0023736236371375,0.0026577609596517,0.0019802181887979,0.7450700867610731,1.0031103816940123,0.6317451775859176,1.2025253080624327,1.227193476782429,0.6928531513376351,0.5645834698813935,4.553944094648891e-05,3.377786414731306e-05,6.081593987577872e-05,6.347189326255929e-05,3.2130265770245755e-05,0.5062125000326516,0.0001561815669576,0.0001136292816174,0.0002274398820493,0.0002336282718094,0.0001356342196079,0.5805556774336709,0.2662474618795667,0.2320029771423043,0.311483520033062,0.2222132672208608,0.1009957005982495,0.3124780270786718,5.13688029238239,4.869962592178599,6.035180082683437,4.822197475696428,1.3655469729669203,0.2206857416779551,True,proxy_supported,True,False,False,False,2.575484082299463,31.24780270786718,64.35028572800341
screen_0048,600.0,300.0,1200.0,5,1.1,0.7,False,False,False,8,2.4248092960152416e-05,1.9963086080375285e-05,3.272124652831979e-05,3.283444817227532e-05,1.3482854496543407e-05,0.4106313718385568,0.0006373746692844,0.0003947316445057,0.0013111178555377,0.0015458315489049,0.0011735942483979,0.7591993120009033,0.9940754881748156,0.6068038076742068,1.137036154310664,1.1374155192503927,0.6356361787722531,0.5588425408430909,5.104914139468423e-05,3.83262685731541e-05,5.957058554565482e-05,6.027471174016417e-05,2.327052740763869e-05,0.3860744703011549,0.0001210968440992,8.505912908376283e-05,0.0001591776081234,0.0001663771100852,9.060318332608028e-05,0.5445651945732398,0.4781515753729393,0.4150223140398761,0.5518734185796416,0.404052803962355,0.1576374551282563,0.2806483690557048,9.04204054107908,8.800536165800871,10.907150287686552,8.768254189695922,2.6295834995478966,0.2307089793031045,True,extrapolative,True,False,True,False,2.810837833423484,28.064836905570477,41.06313718385568
screen_0049,600.0,300.0,1200.0,5,1.2,0.0,True,False,False,8,0.041830170237712,0.0211796529908044,0.0675854014026052,0.0729434559338834,0.0573936332586866,0.7868236091076999,1.0,1.0,1.0,1.0,0.0,0.0,0.202588643401415,0.152840839592401,0.3091883583329237,0.3216239509336624,0.1693960157408948,0.5266896798237337,9.11613501518371e-06,6.267100062299247e-06,2.1370884167415163e-05,2.202030145609598e-05,1.5917246466480292e-05,0.7228441671525732,0.0008060955484242,0.0005404921307158,0.0012692598431683,0.0012928254989737,0.000831240787033,0.6429644122063453,0.0514865989281978,0.0458218215092189,0.0563911690027588,0.045458138906766,0.0110231458755819,0.195164573859463,1.0,1.0,1.0,1.0,0.0,0.0,True,extrapolative,False,False,False,False,-0.0,19.5164573859463,78.68236091076999
screen_0050,600.0,300.0,1200.0,5,1.2,0.05,True,False,False,8,0.0031222300303741,0.0014323942532943,0.007473177563234,0.0078918130561256,0.0067191368514052,0.8514059828355701,0.0796141958931562,0.0593157618032186,0.1133805072027596,0.1161749486585377,0.0619361497173642,0.533128272769093,0.2165868132172041,0.1646756088551483,0.3448051019754276,0.3665720962563125,0.2027172428068833,0.5530078390504128,9.812949028251754e-06,6.704897983844596e-06,2.41919532004672e-05,2.577865388206716e-05,1.934831522181485e-05,0.7505556849605111,0.000751755819856,0.0005149199160916,0.0012195821310463,0.0012739439599073,0.0008320585342703,0.6531358995814429,0.0583443967490532,0.0518096894414983,0.0652953667879338,0.0507609565266669,0.0151233713922021,0.2295442917900788,1.141413064341746,1.1198150876091533,1.1659633475261637,1.1166527655427536,0.0498279222241053,0.0427164570718245,True,extrapolative,True,False,False,False,0.934887510777811,22.954429179007878,85.14059828355701
screen_0051,600.0,300.0,1200.0,5,1.2,0.1,True,False,False,8,0.0008669593544535,0.0005572100124948,0.0026676533062703,0.0028817628714591,0.0024286883320016,0.8427786880229676,0.027338862333628,0.0173064157334235,0.039464643522566,0.0395068047512192,0.0234013368085816,0.592336863381983,0.2351517557450726,0.1808327719880201,0.3852913405242427,0.4148132485788516,0.2392476083047023,0.5767598048624619,1.1091838555794946e-05,7.383646241436019e-06,2.734272839202242e-05,2.9889492156852755e-05,2.2894768677452363e-05,0.7659805177453738,0.0007242710059271,0.0005048810782309,0.0011888316369875,0.0012523678748997,0.0008160967513231,0.651642993787636,0.0665920432613371,0.0590236614488244,0.0761840288654786,0.0573637487428799,0.0200767160403816,0.2592535581568614,1.315712532109734,1.2670247135975985,1.3715338391106249,1.261902711427147,0.1098745030652474,0.080096463116939,True,extrapolative,True,False,False,False,1.4033280939588715,25.925355815686142,84.27786880229677
screen_0052,600.0,300.0,1200.0,5,1.2,0.2,True,False,False,8,0.0002623123960541,0.0001831672848113,0.0008298520188701,0.0009252510722417,0.0007586766356493,0.8199683938881334,0.0083229543450963,0.0044811407474151,0.0122084852897859,0.012684497332843,0.0085064406961007,0.6706170905232205,0.3055686256724574,0.2275569694523312,0.4726658626063612,0.5002896954787713,0.2956333666634896,0.5909243570978849,1.5140195309770244e-05,9.429165977346004e-06,3.312261428743016e-05,3.685025854308766e-05,2.814680998757518e-05,0.7638158075516388,0.0006964156852214,0.0005077167018337,0.0011256584231582,0.0011720458146427,0.0007262315386388,0.6196272616359223,0.0897300642789852,0.0791087468573143,0.106158528280275,0.0757230549789279,0.033267088449869,0.3052302474636373,1.7859618687757255,1.6650211911437114,1.93657381515596,1.664615014028425,0.2756771683979775,0.1420802345620099,True,extrapolative,True,False,False,False,1.8967267385248692,30.52302474636373,81.99683938881334
screen_0053,600.0,300.0,1200.0,5,1.2,0.3,True,False,False,8,0.0001243082999485,9.390599600205628e-05,0.0003752052259391,0.0004147974979833,0.0003235666201241,0.780059237814445,0.0042460096163489,0.0020471377388356,0.0058038496157455,0.005867004387428,0.0039364664627076,0.6709499776654012,0.3949884120337454,0.2737978378938403,0.547479260641205,0.5547458771126736,0.319478348397911,0.5759003565032755,1.972773658373639e-05,1.2135529442099093e-05,3.656081506052022e-05,4.01817002134287e-05,2.914998673923486e-05,0.7254542885045205,0.0006769820765273,0.0004953742547068,0.0010339044840296,0.0010449894028004,0.0006126710424185,0.5862940243955032,0.1294509942548115,0.112117935238948,0.1548976115646093,0.1065315162550016,0.0533954153342322,0.3338738185221753,2.5539609926057336,2.3436254863778148,2.840427082825134,2.343508089354389,0.5017242279952838,0.1763385804863339,True,extrapolative,True,False,False,False,2.2315835870120546,33.38738185221753,78.0059237814445
screen_0054,600.0,300.0,1200.0,5,1.2,0.4,True,True,False,8,7.103355465509507e-05,5.7010582277860895e-05,0.0001901051819701,0.000205151744192,0.0001489412359162,0.7260052138617062,0.0025465147642749,0.0011624470396638,0.0034299794417539,0.0037618714513901,0.0026643489645341,0.7082509328035733,0.471742212070269,0.3056960186139561,0.6032952808096672,0.6165792494019202,0.3586041150121511,0.5816026331732636,2.3604904100364516e-05,1.4645872448832928e-05,3.727653351975055e-05,4.014840450414192e-05,2.692246394178197e-05,0.6705736946285002,0.0006253616752947,0.0004589936637054,0.0009236453118263,0.0009381700520491,0.0005420567396495,0.5777809027964271,0.1829292995922198,0.1563221789757566,0.2179947109177055,0.1477898848890707,0.0789580689127357,0.3482195432808651,3.525491535027539,3.266252704180582,3.985818995420439,3.2511204471477737,0.7634474699168883,0.1901692749228911,True,proxy_supported,True,False,False,False,2.4245960490051472,34.821954328086505,72.60052138617063
screen_0055,600.0,300.0,1200.0,5,1.2,0.5,True,False,False,8,4.554276278675212e-05,3.748186885773395e-05,9.918579606146031e-05,0.0001036117401452,6.754181413857213e-05,0.651874141327228,0.0014661543655919,0.0007480348934214,0.0023460355569407,0.0026328775993966,0.0019286043930902,0.7325081855427464,0.5202751427636978,0.3225462089469698,0.6302926398721835,0.6580386443593135,0.3890191269095451,0.5911797585813612,2.521857598895657e-05,1.6562937273419242e-05,3.595399090479532e-05,3.8006497182106935e-05,2.3096715421824796e-05,0.6077043962025126,0.0005490821400001,0.0004092685095641,0.0008003697748133,0.0008289235332014,0.0004777537770383,0.5763544620251748,0.2783056797020344,0.2332179968709636,0.3262769301463586,0.2215037588754962,0.1185097589514832,0.348544257030947,5.280172762947983,4.92701509638666,6.158498457257542,4.8726974795382025,1.3604134551012823,0.2182559350164954,True,extrapolative,True,False,False,False,2.5795693304656204,34.8544257030947,65.1874141327228
screen_0056,600.0,300.0,1200.0,5,1.2,0.7,False,False,False,8,2.4544126396666622e-05,2.033608544582094e-05,3.3845895054460566e-05,3.398399513664042e-05,1.4222141292337676e-05,0.4184952721171924,0.0006498533900156,0.0004057084204851,0.0013041945969251,0.0015406175490689,0.0011547630239742,0.7495455472853348,0.5360713674331998,0.3206477774027967,0.6370982166314108,0.6463598636102958,0.3838174086210823,0.5938138028516171,2.5666344465277457e-05,1.8887658527704708e-05,3.3831513412803545e-05,3.50055466412909e-05,1.7820576646991664e-05,0.5090786562941813,0.0004116552246187,0.0002947784263019,0.0005495852462957,0.000584733437412,0.0003271742479823,0.5595271743486337,0.500940164219015,0.421759659159912,0.5811762060776002,0.4071825039462933,0.1896658480978913,0.3177789591749604,9.382228412041066,8.91225932764033,11.313321985009374,8.888002911067902,2.827083553457495,0.2413199050658501,True,extrapolative,True,False,False,False,2.8123051594279653,31.77789591749604,41.84952721171924
screen_0057,600.0,300.0,1200.0,5,1.3,0.0,True,False,False,8,0.0423911451845536,0.0214699845330172,0.0664294958228912,0.0712091137817996,0.0554341200320667,0.7784694554959503,1.0,1.0,1.0,1.0,0.0,0.0,0.0938952502994883,0.077401564690125,0.1505569968502901,0.1636521028308855,0.0891257607897396,0.5446050447750144,0.0002318828190909,0.0001275840299381,0.0003617540152496,0.000368010990647,0.0002493344349656,0.6775189907433069,0.1310513224873362,0.0463828025629501,0.3762444818556056,0.4231891328675814,0.3811809700783229,0.9007343064208524,0.0431552785580445,0.0383821122135171,0.0477942445244393,0.0383143913086789,0.009806054739405,0.203781459748033,1.0,1.0,1.0,1.0,0.0,0.0,True,extrapolative,False,False,False,False,-0.0,20.3781459748033,77.84694554959502
screen_0058,600.0,300.0,1200.0,5,1.3,0.05,True,False,False,8,0.0030489929252409,0.0014300227122833,0.0072281411804006,0.007584246734895,0.0064145350978005,0.8457708882659797,0.0774207019239136,0.0577774169704018,0.111442316057947,0.1140999629139348,0.0613916942836294,0.5380518338111726,0.1093576495173607,0.0894020194069478,0.1674370668578229,0.1770025156063535,0.0886752631839866,0.500983067275704,0.0001325862542686,6.084076777109245e-05,0.0002251897121561,0.0002543888299185,0.0002097645343098,0.8245823308243841,0.0572903024698071,0.0164201958952314,0.1928138017468642,0.2173382722091743,0.2049314515925978,0.9429146993280793,0.0517818733550711,0.0460348748496065,0.0580560139651042,0.0450507810407377,0.0130887473948093,0.2251264801591821,1.2038827021578151,1.1840677984038426,1.2391274374715713,1.175818785108375,0.0671080684204035,0.0539919692215819,True,extrapolative,True,False,False,False,0.942714496741085,22.51264801591821,84.57708882659797
screen_0059,600.0,300.0,1200.0,5,1.3,0.1,True,False,False,8,0.0008584123606764,0.0005557492947033,0.0026221526616173,0.0028156153916393,0.0023648972592553,0.8399219816306004,0.0267217312195911,0.0172198584476746,0.0394623242052419,0.0395400987613322,0.0234689820220507,0.5935488973791325,0.123226398636614,0.098705713899019,0.1815705221864469,0.1854241776094282,0.0868233129444156,0.4682415964508016,6.0663980342823086e-05,2.6785579559627755e-05,0.0001205681593774,0.0001368731563044,0.0001164883531345,0.8510679250757847,0.0236957211392074,0.0054412510257392,0.0783638113209409,0.0878205345248685,0.0835791425945452,0.9517038702477694,0.0588041795078164,0.0522298186455292,0.0678514458262418,0.0508259915030308,0.0178662761965446,0.2600915182285507,1.378495611628019,1.33559062823458,1.460420006538239,1.326550932091091,0.1364100102328425,0.0932424142616912,True,extrapolative,True,False,False,False,1.4029622502613948,26.00915182285507,83.99219816306004
screen_0060,600.0,300.0,1200.0,5,1.3,0.2,True,False,False,8,0.0002632111874691,0.0001833167299509,0.0008332644687906,0.0009253185149034,0.0007592004212291,0.8204746895271601,0.0081935892946876,0.0045324941788851,0.0124740658647528,0.0129943832433974,0.0087454494309483,0.67301766210351,0.1467945748582701,0.1097968132657599,0.2109541679868944,0.2114771513120933,0.1028030661703056,0.4861190229415899,1.338630872898203e-05,7.945900887226959e-06,1.836083789548615e-05,1.9049087874051016e-05,1.116962074062104e-05,0.5863598726864231,0.0028816139275442,0.0013848516138992,0.0061619094812845,0.0066349319796492,0.00567997005095,0.8560705774184002,0.0814170308260365,0.0715920045123766,0.0981253460693376,0.0686238857671725,0.0317775024941465,0.3165046125800355,1.9219110247023967,1.799896498964904,2.1392641676955693,1.7910733649480677,0.3544343122611291,0.1651983425769723,True,extrapolative,True,False,False,False,1.8862443287328574,31.65046125800355,82.047468952716
screen_0061,600.0,300.0,1200.0,5,1.3,0.3,True,False,False,8,0.0001255532498057,9.447510386903628e-05,0.0003828784416343,0.0004224952567034,0.0003312160779663,0.7839521810272858,0.0041880304831251,0.0020872399212062,0.0058817681201093,0.0059331626847374,0.0039511736776943,0.665947301235876,0.1691537847196903,0.1267553901003271,0.2577686055416398,0.2690576348701067,0.1505940264003693,0.5597091733638102,9.275206836272265e-06,5.791942108432343e-06,2.079529442640348e-05,2.2495868380768315e-05,1.691068577148642e-05,0.7517240715163208,0.0014111657864359,0.0009968816921174,0.0022242898080595,0.0022889587010478,0.0014244835083916,0.6223281825659521,0.1107820017313095,0.0951267019328079,0.1354523053986079,0.0903805683399615,0.0494128613495915,0.3534705562294692,2.60513841544003,2.3553956229862423,2.972205353187663,2.353498100839085,0.6239597857669099,0.2095612463819469,True,extrapolative,True,False,False,False,2.226713743333691,35.34705562294692,78.39521810272858
screen_0062,600.0,300.0,1200.0,5,1.3,0.4,True,False,False,8,7.206759531985592e-05,5.789502274749456e-05,0.0001969418403519,0.0002126087575108,0.0001551630105268,0.7298053586479697,0.0025199681658669,0.0011912541660107,0.0034649060733772,0.0037229423323022,0.0025890274538872,0.6954250758663278,0.2183559913687799,0.1574975032258488,0.3166070192665348,0.3238012656828993,0.1892299884660994,0.5844016331036014,1.2108549840755488e-05,7.433764206584476e-06,2.4589003776448543e-05,2.735674703963847e-05,2.0543844088586505e-05,0.7509607797600925,0.001317263387,0.0010021818459153,0.0020603589529741,0.0021003872371025,0.0012139335665476,0.5779570286392668,0.1664608859929359,0.138953289210653,0.2009468698599426,0.1308708302274672,0.0768052139537741,0.3698318419756941,3.87585214325744,3.440361069682243,4.399860960681176,3.4157094960248684,0.985284406769472,0.2238777032033335,True,extrapolative,True,False,False,False,2.4291136908718327,36.98318419756941,72.98053586479696
screen_0063,600.0,300.0,1200.0,5,1.3,0.5,True,False,False,8,4.634573054477656e-05,3.830225966180495e-05,0.0001036463586075,0.0001084939165219,7.15041136707473e-05,0.6590610419738498,0.0015189291259272,0.0007687113493263,0.0023245549284172,0.0026144031984921,0.0018842658079157,0.7207250239758397,0.2852090966845579,0.1890516177891668,0.3734399916120572,0.3858741882069135,0.2310217671484954,0.5986971251485133,1.6135915769870116e-05,9.721377956043586e-06,2.6113117411530048e-05,2.83648987307068e-05,1.9644622838149877e-05,0.6925680583122734,0.0012700350416849,0.0009563719833823,0.0018743657179217,0.0019093571851459,0.0010747759072974,0.562899344166122,0.2361864017530465,0.1953080713044345,0.282046511591407,0.1836980941831349,0.1091575216326699,0.3727349442440808,5.423675262728075,4.8941243605901,6.163296236084946,4.79449334593824,1.4115945284996974,0.2274531970960112,True,extrapolative,True,False,False,False,2.582627433826297,37.273494424408085,65.90610419738499
screen_0064,600.0,300.0,1200.0,5,1.3,0.7,False,False,False,8,2.4895738167085818e-05,2.07515734652234e-05,3.502627448434971e-05,3.519087087815699e-05,1.4979755732633128e-05,0.4256716403665667,0.0006629535337308,0.0004163774313219,0.0012993077160527,0.0015376282366233,0.0011386833995185,0.740545323243484,0.3507613362462217,0.2116602249162724,0.4244077911772331,0.4430770110825531,0.2715177735463749,0.6128004088566589,1.877969900375485e-05,1.2164607341964353e-05,2.4514772316197844e-05,2.5076714610674148e-05,1.412461626759742e-05,0.5632562513426356,0.0009852176458998,0.0007263820097025,0.0013557221040715,0.0014494573749371,0.0008249674157737,0.5691560373132738,0.5054110449302562,0.4024517036137828,0.571152025695591,0.3845977476539094,0.2034844864464999,0.346013660415657,11.142371885742982,10.14215530126298,13.186418896978209,10.037944869211351,3.538318965167699,0.2606253832669077,True,extrapolative,True,False,False,False,2.8131486543262265,34.601366041565704,42.56716403665667
screen_0065,600.0,300.0,1200.0,5,1.4,0.0,True,False,False,8,0.0430078858430495,0.0217781037068679,0.0654772332377362,0.0697668485498963,0.0537551535600786,0.770497086759389,1.0,1.0,1.0,1.0,0.0,0.0,0.0373511398903948,0.0291882990161521,0.0633362012706166,0.0701203037022624,0.0428515677629378,0.6111149766961897,0.0004494764342078,0.0002245398734622,0.000757481636239,0.0008047836910319,0.0005977395646335,0.7427331981182095,1.059766904213514,0.6719891407527305,1.954870950582624,2.1418976808497967,1.5142354047657145,0.7069597293578199,0.0373867893028703,0.0333376581397749,0.0422500642174749,0.0333048879292135,0.0093092397715718,0.2184543078515325,1.0,1.0,1.0,1.0,0.0,0.0,True,extrapolative,False,False,False,False,-0.0,21.84543078515325,77.0497086759389
screen_0066,600.0,300.0,1200.0,5,1.4,0.05,True,False,False,8,0.0029999953568726,0.0014335190301502,0.0070318422336796,0.0073354199449397,0.006163847305475,0.840285539443055,0.075713176527269,0.0565514921713962,0.109903076949007,0.1124667804253651,0.0610390147551532,0.5427292799197694,0.0435541165646567,0.0349255741175525,0.0739657835092372,0.0818364715721202,0.0490658235683769,0.5995593728052728,0.0004132035191109,0.0002142901151083,0.0006599912964559,0.0006897332815661,0.0004939512748896,0.7161482388788608,0.7546725819156467,0.4758959544109803,1.4748185297177123,1.622270070063487,1.1751860578566622,0.7244083950896485,0.0428473795565772,0.038034908117453,0.0488618378171254,0.0373587757900865,0.0118249177846427,0.2404235413242408,1.1505583160102195,1.1286033397274458,1.1806178388361477,1.1217205074969523,0.0611593352529058,0.0517037597924805,True,extrapolative,True,False,False,False,0.9489757371830645,24.04235413242408,84.0285539443055
screen_0067,600.0,300.0,1200.0,5,1.4,0.1,True,False,False,8,0.0008550067856702,0.000556687177907,0.0025873943109046,0.0027629095026536,0.0023124856300282,0.8369748005887285,0.0262543730222437,0.0171982019368641,0.0395040115319389,0.0396020396517925,0.0235078362414299,0.5936016540593989,0.0517629958539476,0.0419958837298723,0.0866649409268596,0.0957442751191905,0.0560858277045038,0.5857877939405093,0.0003499953019388,0.0001965481688458,0.0005490629424797,0.0005663667257328,0.0003880896365293,0.6852267601476162,0.5066938798797183,0.3136567204966052,1.0644504913923938,1.1761954632246618,0.8719873077889111,0.7413625839010358,0.0498100258522145,0.0440992298746723,0.0578310670296827,0.0425553722074328,0.0153276209292511,0.2648035303401937,1.3453273315524763,1.2939070627074565,1.4147528038537998,1.277751550999972,0.1408725969511013,0.099302269141946,True,extrapolative,True,False,False,False,1.4022824457233043,26.480353034019373,83.69748005887286
screen_0068,600.0,300.0,1200.0,5,1.4,0.2,True,False,False,8,0.0002651528368576,0.0001842171235735,0.0008376691998182,0.0009266209099234,0.0007602774612386,0.8204838171647227,0.0081419666571243,0.0045906468466317,0.0127256374605076,0.0132816793245389,0.0089576531140086,0.6744367858256167,0.0725805248665896,0.0600198397011456,0.1172159629075974,0.1276332790530194,0.0693715127604486,0.5435221383886208,0.00021014115332,0.0001293121140554,0.0003008823455648,0.0003105863182345,0.0001889468049312,0.6083552102528248,0.1832731710138857,0.0933202996730694,0.4532514068623539,0.5052846636937882,0.4233599575507497,0.8378642534999116,0.069342581734218,0.0597578252985692,0.0833584918220504,0.0569815619975586,0.0281192885108712,0.3304231196618394,1.8649466914891464,1.7324127241569838,2.083525311932842,1.7109068830577572,0.3747855630352137,0.1796935898853552,True,extrapolative,True,False,False,False,1.8767470096614327,33.04231196618394,82.04838171647228
screen_0069,600.0,300.0,1200.0,5,1.4,0.3,True,False,False,8,0.0001271835579295,9.535216292203244e-05,0.0003904133023356,0.0004299705123532,0.0003383212840702,0.786847642687406,0.004142099945874,0.0021282135664461,0.0060092885441195,0.0061629630876288,0.0041297592956968,0.6700931413960063,0.0964119593934599,0.0778221720060543,0.1430117794022776,0.1470492198348421,0.0692323354442693,0.4708106273669963,7.723728895235612e-05,3.3920507139502695e-05,0.0001190781906665,0.0001264671431989,0.0001000191517756,0.7908706502392868,0.0509091612579224,0.0118586726156668,0.1172932976443184,0.1298814529644655,0.120175480889795,0.9252705305250484,0.1006615880076349,0.0853372921109232,0.1242953830774406,0.0801892676738489,0.0476049098947747,0.3725123538528315,2.6846891271002087,2.424941638812592,3.146527860463905,2.4077326981037697,0.7465957929325988,0.2366892969626322,True,extrapolative,True,False,False,False,2.2102104334192734,37.25123538528315,78.68476426874061
screen_0070,600.0,300.0,1200.0,5,1.4,0.4,True,False,False,8,7.32719217390391e-05,5.891503124835376e-05,0.0002035853146488,0.000219770474351,0.0001609736028527,0.7324623716089743,0.0024989092529057,0.0012197416472874,0.0035031077898494,0.0036932049243936,0.0025238109803037,0.6833660822972302,0.1169202473726863,0.0880760702353148,0.1677047131520132,0.1685150327110302,0.0824469947363747,0.489256023097684,1.633158933189057e-05,8.696878697193698e-06,2.599643328149297e-05,2.6516955010032377e-05,1.875118353676171e-05,0.7071393955176007,0.0074373342775291,0.0023928538537106,0.0133483380887744,0.0139975011336144,0.0123702251595711,0.8837452514909632,0.1401721987099567,0.1160720143766245,0.1732230306357679,0.109489932039999,0.0695631478360197,0.3885057318432456,3.7327038608295777,3.285456694108209,4.378723891213875,3.28435462597173,1.1039641031119594,0.251568806020267,True,extrapolative,True,False,False,False,2.432596594037566,38.85057318432456,73.24623716089744
screen_0071,600.0,300.0,1200.0,5,1.4,0.5,True,False,False,8,4.724098176609248e-05,3.919299150981697e-05,0.0001081338417705,0.0001133796594841,7.54079545200028e-05,0.6650924412996474,0.0015717921778822,0.0007889703610673,0.0023076489086256,0.0026008190202381,0.0018456107804066,0.709626762202628,0.1417456523598286,0.1065249551598464,0.2082651707164683,0.213036535269425,0.1218181669242463,0.5718181943307713,9.327247136172011e-06,5.592783298964408e-06,1.8618123327935016e-05,2.0413026094120228e-05,1.5031213324726816e-05,0.7363539955037048,0.0023850344886099,0.0016690764244674,0.0034470374568439,0.0034784796209781,0.0020115958953595,0.5782974501928712,0.2160463374680468,0.1752168632105221,0.2613890288797302,0.165076144020986,0.1049570038165173,0.3886819253748687,5.721623380953471,5.022282989476193,6.571960684140377,4.956514021960989,1.661587833361807,0.2510671291686797,True,extrapolative,True,False,False,False,2.5848898674298604,38.86819253748687,66.50924412996474
screen_0072,600.0,300.0,1200.0,5,1.4,0.7,False,False,False,8,2.5291305042973342e-05,2.1201873923304307e-05,3.625318097498586e-05,3.644512763508058e-05,1.575147306750396e-05,0.4321969516809221,0.0006764677657225,0.0004267373934283,0.0012959914079818,0.001536312912461,0.0011247428116072,0.7321052908457074,0.2411257692162647,0.1505673208795592,0.2972057745200992,0.3198193666973262,0.2015521031137684,0.630206060361927,1.561620721170159e-05,8.99275192527295e-06,1.970829762384554e-05,2.055499765480669e-05,1.2512776541436935e-05,0.6087461916353409,0.0019117711921465,0.0014524852052533,0.0027436126414524,0.0029009926538779,0.001647833652543,0.568024069395784,0.5010773705143188,0.3821941959680066,0.5544659343117734,0.3638742707150564,0.2087273456286327,0.3645245484311549,12.31665651740867,11.18092769307858,14.45384667632205,10.925551573343766,3.7545844947527303,0.2557595159429315,True,extrapolative,True,False,False,False,2.8135203192558786,36.45245484311549,43.21969516809221
